code_commune;nom_commune;region;departement;population;strate_population;commune_rurale;commune_montagne;commune_touristique;tranche_revenu_habitant;recettes_fonctionnement_par_hab;depenses_fonctionnement_par_hab;frais_personnel_par_hab;depenses_equipement_par_hab;epargne_brute_par_hab;encours_dette_par_hab;dotation_etat_par_hab;impots_locaux_par_hab
78655;Vieille-Église-en-Yvelines;Île-de-France;Yvelines;661;3;Oui;Non;Non;5;1172.02;933.78;505.49;198.24;238.24;268.8;10.13;651.97
66066;Enveitg;Occitanie;Pyrénées-Orientales;660;3;Oui;Oui;Non;1;1958.15;1308.7;501.68;398.29;649.45;995.13;414.23;695.91
28225;Magny;Centre-Val de Loire;Eure-et-Loir;660;3;Oui;Non;Non;1;952.39;703.15;377.24;0.0;249.25;2384.77;200.13;425.42
01274;Les Neyrolles;Auvergne-Rhône-Alpes;Ain;660;3;Non;Oui;Non;1;1121.53;868.65;295.84;120.35;252.88;507.02;17.38;383.5
56051;Cruguel;Bretagne;Morbihan;660;3;Oui;Non;Non;1;962.24;606.55;211.58;413.07;355.68;1306.41;174.03;385.63
71205;Frangy-en-Bresse;Bourgogne-Franche-Comté;Saône-et-Loire;660;3;Oui;Non;Non;2;706.12;399.73;135.48;144.19;306.39;317.61;244.0;263.91
76748;Vittefleur;Normandie;Seine-Maritime;660;3;Oui;Non;Non;2;921.66;764.11;397.64;67.68;157.55;9.6;207.28;368.28
70324;Mailley-et-Chazelot;Bourgogne-Franche-Comté;Haute-Saône;660;3;Oui;Non;Non;2;1242.46;769.03;153.02;638.25;473.43;1970.25;110.26;232.73
25634;Vuillecin;Bourgogne-Franche-Comté;Doubs;660;3;Oui;Oui;Non;3;769.42;602.29;4.32;476.61;167.13;192.21;34.09;399.32
70363;Montigny-lès-Vesoul;Bourgogne-Franche-Comté;Haute-Saône;660;3;Oui;Non;Non;2;554.23;435.52;148.08;82.76;118.71;529.89;62.75;350.5
21080;Blaisy-Bas;Bourgogne-Franche-Comté;Côte-d'Or;660;3;Oui;Non;Non;2;645.53;551.13;129.28;105.59;94.39;652.22;105.13;309.6
76068;Bec-de-Mortagne;Normandie;Seine-Maritime;660;3;Oui;Non;Non;2;566.1;454.83;165.67;23.93;111.27;167.65;224.19;126.45
80672;Ribemont-sur-Ancre;Hauts-de-France;Somme;660;3;Oui;Non;Non;1;957.35;883.21;369.57;10.42;74.14;139.73;171.97;330.98
38219;Marcollin;Auvergne-Rhône-Alpes;Isère;660;3;Oui;Non;Non;1;751.18;670.52;307.28;106.41;80.66;788.11;108.99;377.74
02268;Domptin;Hauts-de-France;Aisne;660;3;Oui;Non;Non;2;643.83;541.64;275.07;167.81;102.2;547.73;187.21;386.86
68127;Heidwiller;Grand Est;Haut-Rhin;659;3;Oui;Non;Non;3;738.38;608.15;242.29;369.88;130.23;2096.36;75.35;398.99
27480;Puchay;Normandie;Eure;659;3;Oui;Non;Non;1;604.56;492.82;127.95;107.38;111.73;265.73;195.7;208.4
17037;Beauvais-sur-Matha;Nouvelle-Aquitaine;Charente-Maritime;659;3;Oui;Non;Non;1;896.62;814.61;420.1;467.06;82.01;1014.29;135.23;506.59
78031;Auffreville-Brasseuil;Île-de-France;Yvelines;659;3;Non;Non;Non;4;701.74;500.58;239.89;92.92;201.16;76.51;27.9;390.8
01255;Montagnieu;Auvergne-Rhône-Alpes;Ain;659;3;Oui;Non;Non;1;1156.95;745.26;202.72;374.01;411.69;1119.91;24.31;648.59
88109;Cleurie;Grand Est;Vosges;659;3;Non;Oui;Non;2;783.0;646.48;316.09;219.11;136.53;690.23;224.63;169.68
10260;Moussey;Grand Est;Aube;659;3;Oui;Non;Non;3;612.58;376.58;121.99;639.93;235.99;2.44;71.34;400.21
50298;Méautis;Normandie;Manche;659;3;Oui;Non;Non;1;1016.73;645.09;196.82;29.16;371.64;468.7;62.48;172.93
60022;Apremont;Hauts-de-France;Oise;659;3;Oui;Non;Non;5;977.32;760.25;406.28;749.73;217.07;305.49;78.16;654.92
69060;Claveisolles;Auvergne-Rhône-Alpes;Rhône;659;3;Oui;Oui;Non;1;667.6;437.05;178.67;873.29;230.56;284.59;162.82;220.09
84144;Viens;Provence-Alpes-Côte d'Azur;Vaucluse;659;3;Oui;Oui;Non;1;1137.08;1023.35;647.22;386.99;113.73;357.6;148.46;601.6
22304;Saint-Jean-Kerdaniel;Bretagne;Côtes-d'Armor;659;3;Oui;Non;Non;1;619.45;633.3;128.42;163.37;-13.86;893.38;222.76;246.25
43147;Paulhac;Auvergne-Rhône-Alpes;Haute-Loire;659;3;Non;Oui;Non;4;732.33;566.04;181.44;46.31;166.28;869.0;92.74;355.64
76690;Thil-Manneville;Normandie;Seine-Maritime;658;3;Oui;Non;Non;1;564.5;331.51;149.68;126.22;232.99;443.26;214.82;161.96
12287;Vailhourles;Occitanie;Aveyron;658;3;Oui;Non;Non;1;769.24;548.73;260.64;1825.98;220.5;857.84;162.96;408.68
57707;Vernéville;Grand Est;Moselle;658;3;Oui;Non;Non;2;501.03;422.57;116.87;39.36;78.46;67.38;77.77;316.19
67179;Haegen;Grand Est;Bas-Rhin;658;3;Oui;Oui;Non;2;551.97;420.43;58.97;138.84;131.54;319.38;96.96;204.43
33385;Saint-Christophe-de-Double;Nouvelle-Aquitaine;Gironde;658;3;Oui;Non;Non;1;967.89;724.48;343.43;539.54;243.4;806.2;210.73;342.12
14194;Courtonne-les-Deux-Églises;Normandie;Calvados;658;3;Oui;Non;Non;1;576.8;470.18;162.36;29.67;106.61;156.06;162.42;287.65
35157;Le Loroux;Bretagne;Ille-et-Vilaine;658;3;Oui;Non;Non;1;811.76;501.88;152.6;426.39;309.88;949.24;191.37;328.08
72369;Verneil-le-Chétif;Pays de la Loire;Sarthe;658;3;Oui;Non;Non;1;676.91;474.6;239.1;201.26;202.31;782.09;254.88;247.62
62610;Neuville-sous-Montreuil;Hauts-de-France;Pas-de-Calais;658;3;Non;Non;Non;1;535.17;382.29;192.43;74.92;152.88;233.44;206.26;229.44
65372;Pujo;Occitanie;Hautes-Pyrénées;658;3;Oui;Non;Non;1;746.55;472.66;99.14;231.85;273.89;1058.66;110.98;168.79
47302;Sos;Nouvelle-Aquitaine;Lot-et-Garonne;658;3;Oui;Non;Non;1;935.06;729.51;332.66;254.76;205.55;67.3;348.13;397.21
16145;Foussignac;Nouvelle-Aquitaine;Charente;658;3;Oui;Non;Non;2;1019.42;398.63;199.63;787.09;620.8;96.38;18.52;329.91
67092;Dieffenbach-au-Val;Grand Est;Bas-Rhin;658;3;Oui;Non;Non;2;593.22;489.98;174.84;637.17;103.24;1487.22;76.93;296.16
01167;Garnerans;Auvergne-Rhône-Alpes;Ain;658;3;Oui;Non;Non;2;607.04;521.77;242.2;437.37;85.27;671.17;112.15;308.78
02619;Prémontré;Hauts-de-France;Aisne;658;3;Oui;Non;Non;1;462.09;433.9;215.69;88.3;28.19;0.0;271.51;94.63
51544;Sommepy-Tahure;Grand Est;Marne;658;3;Oui;Non;Non;1;749.57;582.72;222.25;150.65;166.85;856.15;233.66;133.8
64131;Biron;Nouvelle-Aquitaine;Pyrénées-Atlantiques;658;3;Non;Non;Non;2;723.72;764.97;195.5;137.93;-41.25;200.31;45.84;403.48
34131;Lauret;Occitanie;Hérault;658;3;Oui;Non;Non;2;992.08;863.96;445.89;215.72;128.12;232.8;158.14;334.11
19191;Saint-Cernin-de-Larche;Nouvelle-Aquitaine;Corrèze;658;3;Non;Non;Oui;2;646.15;549.38;308.79;568.49;96.77;200.08;88.57;442.45
57093;Blies-Guersviller;Grand Est;Moselle;658;3;Non;Non;Non;2;547.74;506.32;179.23;145.31;41.42;486.82;61.33;308.16
40253;Saint-Cricq-Chalosse;Nouvelle-Aquitaine;Landes;657;3;Oui;Non;Non;1;867.47;550.08;251.81;552.61;317.38;1171.08;203.04;394.34
86126;Leignes-sur-Fontaine;Nouvelle-Aquitaine;Vienne;657;3;Oui;Non;Non;1;663.84;727.13;239.75;155.11;-63.29;439.56;183.34;258.91
29054;La Feuillée;Bretagne;Finistère;657;3;Oui;Non;Non;1;1081.05;835.95;430.51;217.28;245.1;220.28;257.79;349.89
95456;Noisy-sur-Oise;Île-de-France;Val-d'Oise;657;3;Oui;Non;Non;3;631.08;431.35;186.35;104.26;199.72;12.68;76.81;269.57
77020;Bannost-Villegagnon;Île-de-France;Seine-et-Marne;657;3;Oui;Non;Non;2;920.25;740.34;182.54;440.93;179.92;636.09;84.77;471.27
68098;Friesen;Grand Est;Haut-Rhin;657;3;Oui;Non;Non;2;929.6;663.73;207.08;2108.66;265.87;4181.12;102.98;314.81
22296;Saint-Glen;Bretagne;Côtes-d'Armor;657;3;Oui;Non;Non;1;880.76;592.19;309.07;478.54;288.57;364.05;236.69;357.33
14721;Vacognes-Neuilly;Normandie;Calvados;657;3;Oui;Non;Non;1;1133.69;527.34;161.44;354.22;606.36;175.56;181.37;217.36
42336;Virigneux;Auvergne-Rhône-Alpes;Loire;657;3;Oui;Oui;Non;2;609.36;452.57;191.54;403.12;156.78;387.3;178.41;266.78
76586;Saint-Gilles-de-la-Neuville;Normandie;Seine-Maritime;657;3;Oui;Non;Non;2;518.05;543.08;122.85;3.09;-25.02;179.54;64.9;282.93
17354;Saint-Léger;Nouvelle-Aquitaine;Charente-Maritime;657;3;Oui;Non;Non;2;1118.22;737.02;233.99;199.03;381.2;926.68;68.66;582.13
68360;Weckolsheim;Grand Est;Haut-Rhin;657;3;Oui;Non;Non;2;670.54;621.44;246.3;203.44;49.1;962.25;37.75;289.03
60356;Lavilletertre;Hauts-de-France;Oise;657;3;Oui;Non;Non;5;868.0;584.82;177.83;88.99;283.18;239.28;181.75;370.19
59446;Oisy;Hauts-de-France;Nord;657;3;Non;Non;Non;2;589.77;517.33;230.03;193.45;72.44;321.22;32.15;420.99
01080;Champdor-Corcelles;Auvergne-Rhône-Alpes;Ain;657;3;Oui;Oui;Non;2;2017.62;1695.17;567.79;350.18;322.45;1076.13;204.96;336.53
01227;Magnieu;Auvergne-Rhône-Alpes;Ain;657;3;Oui;Non;Non;2;1878.61;695.94;125.81;685.6;1182.67;1199.97;36.14;930.2
58176;Montigny-aux-Amognes;Bourgogne-Franche-Comté;Nièvre;657;3;Oui;Non;Non;1;747.57;484.92;150.27;488.94;262.65;148.76;195.16;286.0
62699;Recques-sur-Hem;Hauts-de-France;Pas-de-Calais;657;3;Oui;Non;Non;1;678.26;592.8;274.86;449.35;85.46;381.49;204.63;263.53
60040;Bailleul-le-Soc;Hauts-de-France;Oise;657;3;Oui;Non;Non;2;656.32;571.6;141.41;313.86;84.72;0.84;146.21;326.14
31110;Cassagne;Occitanie;Haute-Garonne;657;3;Oui;Non;Non;2;935.39;680.26;289.45;24.19;255.13;205.87;50.6;391.51
62672;Puisieux;Hauts-de-France;Pas-de-Calais;657;3;Oui;Non;Non;1;690.89;584.23;185.11;1014.35;106.66;1041.04;132.16;349.39
54011;Allondrelle-la-Malmaison;Grand Est;Meurthe-et-Moselle;656;3;Oui;Non;Non;1;687.38;505.93;117.24;94.5;181.45;489.92;116.7;153.56
27118;Brosville;Normandie;Eure;656;3;Oui;Non;Non;2;756.67;685.7;171.04;33.77;70.97;77.84;232.62;311.81
51338;Mailly-Champagne;Grand Est;Marne;656;3;Oui;Non;Non;3;1266.11;576.29;156.17;977.12;689.82;1733.48;60.54;426.54
27050;Beaumontel;Normandie;Eure;656;3;Non;Non;Non;2;651.81;444.1;229.76;91.6;207.7;0.19;70.56;329.37
79117;Faye-sur-Ardin;Nouvelle-Aquitaine;Deux-Sèvres;656;3;Oui;Non;Non;1;660.38;493.07;174.14;107.61;167.3;442.61;227.24;265.05
89093;Chaumont;Bourgogne-Franche-Comté;Yonne;656;3;Oui;Non;Non;2;780.06;572.87;216.18;223.61;207.19;861.61;148.55;441.93
80376;Gentelles;Hauts-de-France;Somme;656;3;Oui;Non;Non;2;482.75;434.9;187.77;609.95;47.85;755.73;178.0;233.97
12127;Lédergues;Occitanie;Aveyron;656;3;Oui;Oui;Non;2;810.86;754.74;342.68;396.01;56.12;827.42;221.67;295.3
22181;Plélauff;Bretagne;Côtes-d'Armor;656;3;Oui;Non;Non;2;830.67;485.89;192.9;599.91;344.78;552.82;311.75;283.03
42300;Sevelinges;Auvergne-Rhône-Alpes;Loire;656;3;Oui;Oui;Non;5;699.45;626.2;353.02;227.46;73.25;202.44;26.13;415.89
79161;Luzay;Nouvelle-Aquitaine;Deux-Sèvres;656;3;Oui;Non;Non;1;604.11;553.07;301.22;4.19;51.05;50.58;136.91;305.27
40178;Mazerolles;Nouvelle-Aquitaine;Landes;656;3;Oui;Non;Non;3;576.13;493.34;171.07;178.01;82.79;1015.67;57.48;319.97
17482;Vouhé;Nouvelle-Aquitaine;Charente-Maritime;655;3;Oui;Non;Non;2;733.82;477.89;199.39;64.91;255.93;816.44;90.47;440.35
14207;Croisilles;Normandie;Calvados;655;3;Oui;Non;Non;1;430.32;292.33;36.34;37.06;137.99;52.19;164.95;104.95
71590;Volesvres;Bourgogne-Franche-Comté;Saône-et-Loire;655;3;Non;Non;Non;2;611.64;378.86;124.05;236.92;232.79;204.85;116.36;227.0
64224;Eysus;Nouvelle-Aquitaine;Pyrénées-Atlantiques;655;3;Non;Non;Non;2;675.82;456.12;125.86;81.18;219.69;847.79;77.2;245.69
62673;Quéant;Hauts-de-France;Pas-de-Calais;655;3;Oui;Non;Non;1;810.55;478.24;178.26;206.21;332.31;392.42;153.65;406.98
60310;Herchies;Hauts-de-France;Oise;655;3;Oui;Non;Non;2;704.07;594.08;274.33;230.44;109.99;604.25;101.72;461.31
36219;Tendu;Centre-Val de Loire;Indre;655;3;Oui;Non;Non;1;907.93;705.71;259.23;1190.03;202.22;1260.99;215.03;370.12
67271;Lobsann;Grand Est;Bas-Rhin;655;3;Oui;Non;Non;2;623.46;494.47;192.67;34.15;128.99;412.77;161.66;272.73
54148;Croismare;Grand Est;Meurthe-et-Moselle;655;3;Oui;Non;Non;1;663.38;585.68;217.12;20.01;77.71;457.26;117.21;206.77
08449;Thin-le-Moutier;Grand Est;Ardennes;655;3;Oui;Non;Non;1;717.91;483.48;97.54;925.39;234.43;512.49;277.3;202.26
57651;Siersthal;Grand Est;Moselle;654;3;Oui;Non;Non;1;820.96;646.04;307.65;76.2;174.92;809.87;227.45;409.41
24177;Faux;Nouvelle-Aquitaine;Dordogne;654;3;Oui;Non;Non;2;716.39;511.41;239.98;290.87;204.98;606.17;203.2;277.04
59371;Le Maisnil;Hauts-de-France;Nord;654;3;Non;Non;Non;5;889.01;753.76;406.1;1476.79;135.25;1774.55;100.23;611.87
35038;Bréal-sous-Vitré;Bretagne;Ille-et-Vilaine;654;3;Oui;Non;Non;1;958.28;646.84;239.44;204.44;311.43;552.63;52.78;426.47
38434;Saint-Ondras;Auvergne-Rhône-Alpes;Isère;654;3;Oui;Oui;Non;2;665.09;643.99;135.98;121.34;21.11;985.74;132.51;279.79
24432;Saint-Julien-de-Lampon;Nouvelle-Aquitaine;Dordogne;654;3;Oui;Non;Non;2;1123.72;709.32;271.08;669.6;414.4;624.29;152.07;630.2
51624;Ville-en-Tardenois;Grand Est;Marne;654;3;Oui;Non;Non;2;517.71;372.17;101.92;59.88;145.54;1112.57;191.11;147.91
76017;Anglesqueville-l'Esneval;Normandie;Seine-Maritime;654;3;Oui;Non;Non;2;521.0;441.99;204.32;146.43;79.01;243.16;104.01;261.24
51136;Châtillon-sur-Marne;Grand Est;Marne;654;3;Oui;Non;Non;2;1028.43;703.55;315.47;862.5;324.88;1787.49;238.94;650.51
19140;Monceaux-sur-Dordogne;Nouvelle-Aquitaine;Corrèze;654;3;Oui;Oui;Non;1;1091.28;758.41;353.57;348.04;332.87;1559.79;252.41;272.19
86142;Maillé;Nouvelle-Aquitaine;Vienne;654;3;Oui;Non;Non;1;742.42;598.82;256.41;333.78;143.6;416.91;177.86;299.24
59577;Staple;Hauts-de-France;Nord;654;3;Oui;Non;Non;1;726.86;665.94;308.09;46.73;60.91;473.69;194.46;241.18
56196;Rochefort-en-Terre;Bretagne;Morbihan;654;3;Oui;Non;Oui;2;1544.78;1042.94;508.75;955.97;501.84;1003.75;187.25;560.55
21173;Chorey-les-Beaune;Bourgogne-Franche-Comté;Côte-d'Or;654;3;Oui;Non;Non;2;602.47;432.63;122.35;104.42;169.84;470.24;85.2;380.99
57262;Grostenquin;Grand Est;Moselle;654;3;Oui;Non;Non;1;1179.67;720.07;238.66;330.66;459.6;1261.19;133.78;335.44
62384;Graincourt-lès-Havrincourt;Hauts-de-France;Pas-de-Calais;654;3;Oui;Non;Non;1;834.15;651.9;213.88;437.26;182.25;0.0;17.22;480.5
18272;Veaugues;Centre-Val de Loire;Cher;654;3;Oui;Non;Non;1;1005.12;836.76;335.29;780.8;168.36;2316.49;203.16;372.24
23064;Clugnat;Nouvelle-Aquitaine;Creuse;653;3;Oui;Non;Non;1;941.36;812.77;350.01;1118.07;128.6;1238.44;377.44;360.44
06003;Andon;Provence-Alpes-Côte d'Azur;Alpes-Maritimes;653;3;Oui;Oui;Non;1;1467.83;1208.85;619.4;266.38;258.98;773.84;460.83;512.43
27421;Mousseaux-Neuville;Normandie;Eure;653;3;Oui;Non;Non;2;605.89;552.64;184.86;94.21;53.25;784.8;125.74;338.0
60534;Rethondes;Hauts-de-France;Oise;653;3;Oui;Non;Non;3;566.72;566.92;284.96;46.61;-0.2;163.71;68.51;302.91
51546;Somme-Suippe;Grand Est;Marne;653;3;Oui;Non;Non;0;376.73;227.75;77.81;96.79;148.98;2.29;212.81;70.62
76615;Saint-Martin-du-Bec;Normandie;Seine-Maritime;653;3;Non;Non;Non;2;594.14;554.17;274.72;140.37;39.97;152.44;162.6;260.77
15191;Saint-Illide;Auvergne-Rhône-Alpes;Cantal;653;3;Oui;Oui;Non;1;1314.06;1048.64;326.34;534.39;265.42;1363.88;495.62;320.85
57154;Coume;Grand Est;Moselle;653;3;Oui;Non;Non;2;697.05;510.82;189.07;640.38;186.23;540.16;92.55;173.21
53082;Courbeveille;Pays de la Loire;Mayenne;653;3;Oui;Non;Non;1;680.8;564.14;227.64;157.66;116.67;237.51;188.75;322.91
89318;Quarré-les-Tombes;Bourgogne-Franche-Comté;Yonne;653;3;Oui;Oui;Non;2;1373.47;1209.55;490.64;339.96;163.92;1420.51;314.47;467.5
62155;Bonningues-lès-Ardres;Hauts-de-France;Pas-de-Calais;653;3;Oui;Non;Non;1;594.8;513.68;200.64;580.87;81.12;616.41;139.24;259.84
78484;Perdreauville;Île-de-France;Yvelines;653;3;Oui;Non;Non;3;671.76;517.26;208.96;156.5;154.5;609.63;36.57;374.55
38033;Beaulieu;Auvergne-Rhône-Alpes;Isère;653;3;Non;Non;Non;2;670.64;468.61;221.38;195.31;202.04;404.9;70.06;328.23
41134;Menars;Centre-Val de Loire;Loir-et-Cher;652;3;Oui;Non;Non;3;1007.17;804.84;335.31;90.76;202.33;2041.52;31.53;588.85
68351;Vogelgrun;Grand Est;Haut-Rhin;652;3;Oui;Non;Non;2;1757.09;1340.9;658.61;394.33;416.19;908.53;;828.75
76232;Életot;Normandie;Seine-Maritime;652;3;Oui;Non;Non;1;640.93;896.36;355.39;85.33;-255.43;626.84;212.33;197.87
02242;Crouttes-sur-Marne;Hauts-de-France;Aisne;652;3;Oui;Non;Non;2;936.93;720.39;259.65;433.77;216.54;2390.15;207.92;426.68
17175;Germignac;Nouvelle-Aquitaine;Charente-Maritime;652;3;Oui;Non;Non;2;993.27;812.77;247.32;104.71;180.5;185.6;244.05;500.62
43048;La Chaise-Dieu;Auvergne-Rhône-Alpes;Haute-Loire;652;3;Oui;Oui;Oui;1;1669.22;1343.63;731.63;301.08;325.59;1942.44;265.87;964.03
73107;Entremont-le-Vieux;Auvergne-Rhône-Alpes;Savoie;652;3;Oui;Oui;Non;2;1469.26;1123.79;496.64;811.2;345.47;750.83;212.47;528.79
62873;Wancourt;Hauts-de-France;Pas-de-Calais;652;3;Oui;Non;Non;2;667.75;521.18;260.51;45.42;146.57;1.19;11.85;165.59
31050;Beauchalot;Occitanie;Haute-Garonne;652;3;Oui;Non;Non;1;643.13;416.01;198.65;57.91;227.12;806.48;226.0;181.27
70096;Brevilliers;Bourgogne-Franche-Comté;Haute-Saône;652;3;Non;Non;Non;1;492.42;378.99;195.1;29.35;113.42;24.23;119.01;140.19
18212;Saint-Germain-des-Bois;Centre-Val de Loire;Cher;652;3;Oui;Non;Non;2;666.18;613.51;294.44;0.0;52.67;330.0;215.07;219.12
40252;Sainte-Colombe;Nouvelle-Aquitaine;Landes;652;3;Oui;Non;Non;1;757.1;683.21;335.25;56.86;73.89;678.78;119.33;373.17
62153;Bomy;Hauts-de-France;Pas-de-Calais;652;3;Oui;Non;Non;1;592.75;498.07;235.14;60.63;94.68;520.2;142.48;276.8
39435;Pont-de-Poitte;Bourgogne-Franche-Comté;Jura;652;3;Oui;Non;Non;2;762.45;540.56;216.09;267.77;221.9;354.55;61.75;435.78
60298;Hanvoile;Hauts-de-France;Oise;652;3;Oui;Non;Non;1;780.0;460.26;138.34;112.76;319.74;578.85;233.12;328.56
12142;Mayran;Occitanie;Aveyron;652;3;Oui;Oui;Non;1;516.01;314.61;137.47;366.01;201.4;356.06;327.06;87.49
50382;Nouainville;Normandie;Manche;652;3;Oui;Non;Non;2;465.75;384.07;169.69;27.63;81.68;153.22;82.37;197.73
39146;Chilly-le-Vignoble;Bourgogne-Franche-Comté;Jura;652;3;Non;Non;Non;2;647.71;360.07;80.05;196.96;287.64;543.53;60.34;298.6
82114;Monbéqui;Occitanie;Tarn-et-Garonne;652;3;Oui;Non;Non;2;750.49;645.29;346.27;131.66;105.2;637.56;146.59;344.03
12206;Roussennac;Occitanie;Aveyron;652;3;Oui;Non;Non;2;655.89;682.06;186.08;318.97;-26.17;1479.29;281.74;167.76
34268;Saint-Jean-de-la-Blaquière;Occitanie;Hérault;651;3;Oui;Non;Non;1;785.6;654.18;360.66;249.58;131.42;662.69;128.97;301.04
46009;Assier;Occitanie;Lot;651;3;Oui;Non;Non;1;961.94;888.91;437.3;1432.75;73.03;1773.1;141.4;258.54
02694;Saint-Simon;Hauts-de-France;Aisne;651;3;Oui;Non;Non;1;722.66;641.8;237.98;130.95;80.86;615.6;199.11;232.24
07099;Gras;Auvergne-Rhône-Alpes;Ardèche;651;3;Oui;Non;Non;1;816.35;537.43;140.89;114.93;278.92;148.26;244.7;258.79
85209;Saint-Étienne-de-Brillouet;Pays de la Loire;Vendée;651;3;Oui;Non;Non;1;929.54;544.46;307.66;105.02;385.07;954.16;203.33;384.96
67177;Gunstett;Grand Est;Bas-Rhin;651;3;Oui;Non;Non;2;616.95;561.49;252.68;514.72;55.47;311.36;132.13;326.71
18240;Sancergues;Centre-Val de Loire;Cher;651;3;Oui;Non;Non;1;1248.52;1077.18;524.56;1616.53;171.34;330.07;307.25;553.34
24555;Tourtoirac;Nouvelle-Aquitaine;Dordogne;651;3;Oui;Non;Non;1;1427.37;956.0;458.35;152.42;471.37;1350.73;341.18;396.12
35214;Parcé;Bretagne;Ille-et-Vilaine;650;3;Oui;Non;Non;1;745.0;543.22;209.93;115.53;201.78;374.6;152.67;379.46
15021;Boisset;Auvergne-Rhône-Alpes;Cantal;650;3;Oui;Oui;Non;1;1212.13;856.68;359.21;459.61;355.45;2012.57;517.73;298.6
61329;Le Pin-la-Garenne;Normandie;Orne;650;3;Oui;Non;Non;1;730.57;469.01;181.44;173.79;261.56;1709.47;367.79;181.09
66162;Rigarda;Occitanie;Pyrénées-Orientales;650;3;Non;Non;Non;1;507.66;304.1;151.33;145.43;203.56;616.25;147.29;179.2
04121;Mézel;Provence-Alpes-Côte d'Azur;Alpes-de-Haute-Provence;650;3;Oui;Oui;Non;1;847.9;770.89;431.75;336.8;77.01;1165.6;278.98;424.79
55527;Varennes-en-Argonne;Grand Est;Meuse;650;3;Oui;Non;Non;1;1665.96;1029.86;335.69;1386.05;636.1;1282.26;222.39;464.73
78050;Bazoches-sur-Guyonne;Île-de-France;Yvelines;650;3;Non;Non;Non;5;837.45;605.53;197.65;1106.01;231.92;212.66;2.15;544.83
21482;Perrigny-sur-l'Ognon;Bourgogne-Franche-Comté;Côte-d'Or;650;3;Oui;Non;Non;1;769.44;643.88;271.74;87.15;125.56;142.93;65.41;259.3
54513;Tantonville;Grand Est;Meurthe-et-Moselle;650;3;Oui;Non;Non;1;918.35;684.73;168.32;162.15;233.61;2814.67;160.2;342.13
60272;Gilocourt;Hauts-de-France;Oise;650;3;Oui;Non;Non;2;626.3;539.44;170.94;87.39;86.87;228.74;153.58;331.45
95328;Labbeville;Île-de-France;Val-d'Oise;650;3;Oui;Non;Non;2;909.79;634.01;222.3;353.87;275.78;833.92;56.86;360.75
47253;Sainte-Marthe;Nouvelle-Aquitaine;Lot-et-Garonne;650;3;Oui;Non;Non;2;549.07;438.91;205.22;689.71;110.17;764.56;167.81;281.9
59427;La Neuville;Hauts-de-France;Nord;650;3;Oui;Non;Non;3;535.69;507.98;194.45;249.14;27.71;0.0;94.4;289.61
61074;Carrouges;Normandie;Orne;650;3;Oui;Non;Non;1;1015.54;878.29;363.85;230.86;137.25;1299.56;377.85;181.58
30088;Combas;Occitanie;Gard;650;3;Oui;Non;Non;1;697.98;357.33;144.76;970.91;340.65;1.5;89.96;203.11
35317;Saint-Symphorien;Bretagne;Ille-et-Vilaine;650;3;Oui;Non;Non;1;727.33;473.6;188.42;112.74;253.74;1506.44;104.24;446.33
54127;Chenières;Grand Est;Meurthe-et-Moselle;650;3;Non;Non;Non;3;501.65;352.12;156.09;113.5;149.53;1.23;76.33;183.73
09280;Saurat;Occitanie;Ariège;650;3;Non;Oui;Non;1;1226.2;877.26;485.52;230.73;348.94;1026.87;385.88;653.13
62681;Quiestède;Hauts-de-France;Pas-de-Calais;650;3;Non;Non;Non;2;632.93;418.5;192.6;431.93;214.43;397.44;101.55;361.9
27410;Miserey;Normandie;Eure;650;3;Oui;Non;Non;2;677.75;526.59;229.68;119.16;151.16;291.14;72.61;472.56
41152;Montrieux-en-Sologne;Centre-Val de Loire;Loir-et-Cher;650;3;Oui;Non;Non;2;1080.85;905.53;331.97;87.48;175.32;1228.57;179.71;188.93
61404;Saint-Hilaire-le-Châtel;Normandie;Orne;650;3;Oui;Non;Non;2;482.63;320.04;112.21;237.59;162.59;450.5;125.16;234.08
85251;Saint-Maurice-des-Noues;Pays de la Loire;Vendée;650;3;Oui;Non;Non;1;717.15;426.44;143.17;431.93;290.72;190.13;235.13;286.29
03006;Arfeuilles;Auvergne-Rhône-Alpes;Allier;650;3;Oui;Oui;Non;1;993.09;927.06;495.55;300.61;66.03;2408.92;271.16;365.94
38232;Meyssiez;Auvergne-Rhône-Alpes;Isère;650;3;Oui;Non;Non;2;631.56;519.24;291.45;148.92;112.32;535.16;115.76;255.39
25103;Busy;Bourgogne-Franche-Comté;Doubs;650;3;Oui;Non;Non;2;592.58;493.47;2.01;137.04;99.11;381.41;76.55;332.0
60343;Lalande-en-Son;Hauts-de-France;Oise;649;3;Oui;Non;Non;1;789.63;714.82;303.74;237.19;74.81;212.95;216.21;362.46
89450;Villebougis;Bourgogne-Franche-Comté;Yonne;649;3;Oui;Non;Non;2;1368.68;531.01;246.82;458.49;837.67;496.49;137.53;295.43
48137;Saint-Bauzile;Occitanie;Lozère;649;3;Oui;Oui;Non;2;805.07;707.7;377.37;465.01;97.37;112.24;184.2;211.0
37155;Monthodon;Centre-Val de Loire;Indre-et-Loire;649;3;Oui;Non;Non;1;808.78;606.78;308.42;463.36;202.01;1037.83;137.1;356.06
51343;Marcilly-sur-Seine;Grand Est;Marne;649;3;Oui;Non;Non;2;388.1;367.68;164.2;215.55;20.42;90.79;150.1;136.08
